sr,exam_date,project_name,dms_code,city,state,region,month
15253,13-08-2025,SHIKHAR CTS,WST-GJ-2405,ANAND,GUJARAT,WEST,August
15254,13-08-2025,SHIKHAR CTS,WST-GJ-2409,BOTAD,GUJARAT,WEST,August
15255,13-08-2025,SHIKHAR CTS,WST-GJ-2410,KAWANT,GUJARAT,WEST,August
15256,13-08-2025,SHIKHAR CTS,WST-GJ-2412,DAHOD,GUJARAT,WEST,August
15257,13-08-2025,SHIKHAR CTS,WST-GJ-2417,MAHISAGAR,GUJARAT,WEST,August
15258,13-08-2025,SHIKHAR CTS,WST-GJ-2420,SAGABARA,GUJARAT,WEST,August
15259,13-08-2025,SHIKHAR CTS,WST-GJ-2421,RAJPIPLA,GUJARAT,WEST,August
15260,13-08-2025,SHIKHAR CTS,WST-GJ-2422,PALANPUR,GUJARAT,WEST,August
15261,13-08-2025,SHIKHAR CTS,WST-GJ-2423,PANCHMAHAL,GUJARAT,WEST,August
15262,13-08-2025,SHIKHAR CTS,WST-GJ-2424,GODHRA,GUJARAT,WEST,August
15263,13-08-2025,SHIKHAR CTS,WST-GJ-2427,SURENDRANAGAR,GUJARAT,WEST,August
15264,13-08-2025,SHIKHAR CTS,WST-GJ-2487,PATAN,GUJARAT,WEST,August
15265,13-08-2025,SHIKHAR CTS,WST-GJ-2530,BHUJ,GUJARAT,WEST,August
15266,13-08-2025,SHIKHAR CTS,WST-GJ-2541,ANAND,GUJARAT,WEST,August
15267,13-08-2025,SHIKHAR CTS,WST-GJ-2542,DEESA,GUJARAT,WEST,August
15268,13-08-2025,SHIKHAR CTS,WST-GJ-2543,DEODAR,GUJARAT,WEST,August
15269,13-08-2025,SHIKHAR CTS,WST-GJ-2547,GANDHIDHAM,GUJARAT,WEST,August
15270,13-08-2025,SHIKHAR CTS,WST-GJ-2549,VIRAMGAM,GUJARAT,WEST,August
15271,13-08-2025,SHIKHAR CTS,WST-GJ-2554,KHEDBRAHMA,GUJARAT,WEST,August
15272,13-08-2025,SHIKHAR CTS,WST-GJ-2561,JUNAGADH,GUJARAT,WEST,August
15273,13-08-2025,SHIKHAR CTS,WST-GJ-2564,SURAT,GUJARAT,WEST,August
15274,13-08-2025,SHIKHAR CTS,WST-GJ-2575,VADODARA (BARODA),GUJARAT,WEST,August
15275,13-08-2025,SHIKHAR CTS,WST-GJ-2784,LIMKHEDA,GUJARAT,WEST,August
15276,13-08-2025,SHIKHAR CTS,WST-GJ-2785,KODINAR,GUJARAT,WEST,August
15277,13-08-2025,SHIKHAR CTS,WST-GJ-2786,PALANA,GUJARAT,WEST,August
15278,13-08-2025,SHIKHAR CTS,WST-GJ-2787,BILIMORA,GUJARAT,WEST,August
15279,13-08-2025,SHIKHAR CTS,WST-GJ-2788,HARIJ,GUJARAT,WEST,August
15280,13-08-2025,SHIKHAR CTS,WST-GJ-2852,MODASA,GUJARAT,WEST,August
15281,13-08-2025,SHIKHAR CTS,WST-GJ-2854,JETPUR,GUJARAT,WEST,August
15282,13-08-2025,SHIKHAR CTS,WST-GJ-2874,JHALOD (ZALOD),GUJARAT,WEST,August
15283,13-08-2025,SHIKHAR CTS,WST-MH-2196,AKOLA,MAHARASHTRA,WEST,August
15284,13-08-2025,SHIKHAR CTS,WST-MH-2210,KOLHAPUR,MAHARASHTRA,WEST,August
15285,13-08-2025,SHIKHAR CTS,WST-MH-2215,MUMBAI BORIVALI,MAHARASHTRA,WEST,August
15286,13-08-2025,SHIKHAR CTS,WST-MH-2268,DHARASHIV (OSMANABAD),MAHARASHTRA,WEST,August
15287,13-08-2025,SHIKHAR CTS,WST-MH-2270,SOLAPUR,MAHARASHTRA,WEST,August
15288,13-08-2025,SHIKHAR CTS,WST-MH-2288,BHANDARA,MAHARASHTRA,WEST,August
15289,13-08-2025,SHIKHAR CTS,WST-MH-2292,BALLARPUR,MAHARASHTRA,WEST,August
15290,13-08-2025,SHIKHAR CTS,WST-MH-2296,ALLAPALLI,MAHARASHTRA,WEST,August
15291,13-08-2025,SHIKHAR CTS,WST-MH-2300,KORCHI,MAHARASHTRA,WEST,August
15292,13-08-2025,SHIKHAR CTS,WST-MH-2304,MUKTAINAGAR,MAHARASHTRA,WEST,August
15293,13-08-2025,SHIKHAR CTS,WST-MH-2308,CHOPDA,MAHARASHTRA,WEST,August
15294,13-08-2025,SHIKHAR CTS,WST-MH-2324,AMRAVATI,MAHARASHTRA,WEST,August
15295,13-08-2025,SHIKHAR CTS,WST-MH-2326,NANDURBAR,MAHARASHTRA,WEST,August
15296,13-08-2025,SHIKHAR CTS,WST-MH-2338,YEOLA,MAHARASHTRA,WEST,August
15297,13-08-2025,SHIKHAR CTS,WST-MH-2342,WANGAON,MAHARASHTRA,WEST,August
15298,13-08-2025,SHIKHAR CTS,WST-MH-2346,PARBHANI,MAHARASHTRA,WEST,August
15299,13-08-2025,SHIKHAR CTS,WST-MH-2352,JUNNAR,MAHARASHTRA,WEST,August
15300,13-08-2025,SHIKHAR CTS,WST-MH-2361,GUHAGAR,MAHARASHTRA,WEST,August
15301,13-08-2025,SHIKHAR CTS,WST-MH-2440,CHANDRAPUR,MAHARASHTRA,WEST,August
15302,13-08-2025,SHIKHAR CTS,WST-MH-2471,KOHALI,MAHARASHTRA,WEST,August
15303,13-08-2025,SHIKHAR CTS,WST-MH-2484,YAVATMAL,MAHARASHTRA,WEST,August
15304,13-08-2025,SHIKHAR CTS,WST-MH-2542,SANGLI,MAHARASHTRA,WEST,August
15305,13-08-2025,SHIKHAR CTS,WST-MH-2557,VISHNUPURI,MAHARASHTRA,WEST,August
15306,13-08-2025,SHIKHAR CTS,WST-MH-2568,NASHIK,MAHARASHTRA,WEST,August
15307,13-08-2025,SHIKHAR CTS,WST-MH-2592,AMALNER,MAHARASHTRA,WEST,August
15308,13-08-2025,SHIKHAR CTS,WST-MH-2598,CHIKHLI,MAHARASHTRA,WEST,August
15309,13-08-2025,SHIKHAR CTS,WST-MH-2605,ERANDOL,MAHARASHTRA,WEST,August
15310,13-08-2025,SHIKHAR CTS,WST-MH-2655,KOLHAPUR,MAHARASHTRA,WEST,August
15311,13-08-2025,SHIKHAR CTS,WST-MH-2669,BEED,MAHARASHTRA,WEST,August
15312,13-08-2025,SHIKHAR CTS,WST-MH-2675,NAGPUR,MAHARASHTRA,WEST,August
15313,13-08-2025,SHIKHAR CTS,WST-MH-2676,PHALTAN,MAHARASHTRA,WEST,August
15314,13-08-2025,SHIKHAR CTS,WST-MH-2678,YAVAL,MAHARASHTRA,WEST,August
15315,13-08-2025,SHIKHAR CTS,WST-MH-2684,KAMPTEE,MAHARASHTRA,WEST,August
15316,13-08-2025,SHIKHAR CTS,WST-MH-2792,RATNAGIRI,MAHARASHTRA,WEST,August
15317,13-08-2025,SHIKHAR CTS,WST-MH-2794,KHAMGAON,MAHARASHTRA,WEST,August
15318,13-08-2025,SHIKHAR CTS,WST-MH-2878,AURANGABAD MAHARASHTRA,MAHARASHTRA,WEST,August
15319,13-08-2025,SHIKHAR CTS,WST-MH-2879,TIRODA (TIRORA),MAHARASHTRA,WEST,August
15320,13-08-2025,SHIKHAR CTS,WST-MH-2882,ALMALA,MAHARASHTRA,WEST,August
15321,13-08-2025,SHIKHAR CTS,WST-MH-2883,NASHIK,MAHARASHTRA,WEST,August
15322,13-08-2025,SHIKHAR CTS,WST-MP-2067,BALAGHAT MADHYA PRADESH,MADHYA PRADESH,WEST,August
15323,13-08-2025,SHIKHAR CTS,WST-MP-2098,CHHATARPUR,MADHYA PRADESH,WEST,August
15324,13-08-2025,SHIKHAR CTS,WST-MP-2101,CHHINDWARA,MADHYA PRADESH,WEST,August
15325,13-08-2025,SHIKHAR CTS,WST-MP-2106,DEWAS,MADHYA PRADESH,WEST,August
15326,13-08-2025,SHIKHAR CTS,WST-MP-2162,MANDSAUR,MADHYA PRADESH,WEST,August
15327,13-08-2025,SHIKHAR CTS,WST-MP-2379,ANUPPUR,MADHYA PRADESH,WEST,August
15328,13-08-2025,SHIKHAR CTS,WST-MP-2384,KATNI,MADHYA PRADESH,WEST,August
15329,13-08-2025,SHIKHAR CTS,WST-MP-2387,RAISEN,MADHYA PRADESH,WEST,August
15330,13-08-2025,SHIKHAR CTS,WST-MP-2390,JHABUA,MADHYA PRADESH,WEST,August
15331,13-08-2025,SHIKHAR CTS,WST-MP-2521,SHEOPUR,MADHYA PRADESH,WEST,August
15332,13-08-2025,SHIKHAR CTS,WST-MP-2533,DHAR,MADHYA PRADESH,WEST,August
15333,13-08-2025,SHIKHAR CTS,WST-MP-2553,SHIVPURI,MADHYA PRADESH,WEST,August
15334,13-08-2025,SHIKHAR CTS,WST-MP-2562,MULTAI-BETUL,MADHYA PRADESH,WEST,August
15335,13-08-2025,SHIKHAR CTS,WST-MP-2777,UMARIA,MADHYA PRADESH,WEST,August
15336,13-08-2025,SHIKHAR CTS,WST-MP-2779,VIDISHA,MADHYA PRADESH,WEST,August
15337,13-08-2025,SHIKHAR CTS,WST-MP-2816,SEONI,MADHYA PRADESH,WEST,August
15338,13-08-2025,SHIKHAR CTS,WST-MP-2856,BHIND,MADHYA PRADESH,WEST,August
15339,13-08-2025,SHIKHAR CTS,WST-MP-2857,BHOPAL,MADHYA PRADESH,WEST,August
15340,13-08-2025,SHIKHAR CTS,WST-MP-2861,GWALIOR,MADHYA PRADESH,WEST,August
15341,13-08-2025,SHIKHAR CTS,WST-MP-2862,INDORE,MADHYA PRADESH,WEST,August
15342,13-08-2025,SHIKHAR CTS,WST-MP-2865,MANDLA,MADHYA PRADESH,WEST,August
15343,13-08-2025,SHIKHAR CTS,WST-MP-2870,UJJAIN,MADHYA PRADESH,WEST,August
15344,13-08-2025,SHIKHAR CTS,WST-MP-2872,RAJGARH MADHYA PRADESH,MADHYA PRADESH,WEST,August
15345,13-08-2025,SHIKHAR CTS,WST-MP-2887,MORENA,MADHYA PRADESH,WEST,August
15346,13-08-2025,SHIKHAR CTS,WST-MP-2889,MORENA,MADHYA PRADESH,WEST,August
15347,13-09-2025,BITP,EST-AS-1002,GUWAHATI,ASSAM,EAST,September
15348,13-09-2025,BITP,EST-JH-1536,RANCHI,JHARKHAND,EAST,September
15349,13-09-2025,BITP,EST-OR-1590,BHUBANESWAR,ODISHA,EAST,September
15350,13-09-2025,BITP,EST-WB-1779,KOLKATA,WEST BENGAL,EAST,September
15351,13-09-2025,BITP,NR1-BR-3471,GAYA,BIHAR,NORTH ONE,September
15352,13-09-2025,BITP,NR1-BR-3765,PATNA,BIHAR,NORTH ONE,September
15353,13-09-2025,BITP,NR1-UP-3066,AGRA,UTTAR PRADESH,NORTH ONE,September
15354,13-09-2025,BITP,NR1-UP-3150,LUCKNOW,UTTAR PRADESH,NORTH ONE,September
15355,13-09-2025,BITP,NR1-UP-3524,VARANASI,UTTAR PRADESH,NORTH ONE,September
15356,13-09-2025,BITP,NR2-DL-4047,DELHI,DELHI,NORTH TWO,September
15357,13-09-2025,BITP,NR2-HR-4098,GURGAON (GURUGRAM),DELHI NCR,NORTH TWO,September
15358,13-09-2025,BITP,NR2-HR-4704,HISAR,HARYANA,NORTH TWO,September
15359,13-09-2025,BITP,NR2-JK-4699,JAMMU,JAMMU AND KASHMIR,NORTH TWO,September
15360,13-09-2025,BITP,NR2-PB-4692,CHANDIGARH,PUNJAB,NORTH TWO,September
15361,13-09-2025,BITP,NR2-RJ-4494,JAIPUR,RAJASTHAN,NORTH TWO,September
15362,13-09-2025,BITP,NR2-RJ-4661,JODHPUR,RAJASTHAN,NORTH TWO,September
15363,13-09-2025,BITP,NR2-UK-4723,DEHRADUN,UTTARAKHAND,NORTH TWO,September
15364,13-09-2025,BITP,STH-AP-1646,VIJAYAWADA,ANDHRA PRADESH,SOUTH,September
15365,13-09-2025,BITP,STH-AP-6057,VISAKHAPATNAM (VIZAG),ANDHRA PRADESH,SOUTH,September
15366,13-09-2025,BITP,STH-KA-5035,BENGALURU,KARNATAKA,SOUTH,September
15367,13-09-2025,BITP,STH-KA-5756,MANGALURU,KARNATAKA,SOUTH,September
15368,13-09-2025,BITP,STH-KA-5811,GULBARGA,KARNATAKA,SOUTH,September
15369,13-09-2025,BITP,STH-KL-5064,COCHIN  (ERNAKULAM),KERALA,SOUTH,September
15370,13-09-2025,BITP,STH-KL-5109,THIRUVANANTHAPURAM (TRIVANDRUM),KERALA,SOUTH,September
15371,13-09-2025,BITP,STH-TN-1718,CHENNAI,TAMIL NADU,SOUTH,September
15372,13-09-2025,BITP,STH-TN-5264,TIRUCHIRAPPALLI (TRICHY),TAMIL NADU,SOUTH,September
15373,13-09-2025,BITP,STH-TS-5313,HYDERABAD,TELANGANA,SOUTH,September
15374,13-09-2025,BITP,WST-CG-2026,RAIPUR,CHHATTISGARH,WEST,September
15375,13-09-2025,BITP,WST-GA-2732,MARGAO,GOA,WEST,September
15376,13-09-2025,BITP,WST-GJ-2579,AHMEDABAD,GUJARAT,WEST,September
15377,13-09-2025,BITP,WST-GJ-2581,SURAT,GUJARAT,WEST,September
15378,13-09-2025,BITP,WST-MH-2634,MUMBAI ANDHERI,MAHARASHTRA,WEST,September
15379,13-09-2025,BITP,WST-MH-2684,MUMBAI ANDHERI,MAHARASHTRA,WEST,September
15380,13-09-2025,BITP,WST-MH-2688,AURANGABAD MAHARASHTRA,MAHARASHTRA,WEST,September
15381,13-09-2025,BITP,WST-MH-2750,PUNE,MAHARASHTRA,WEST,September
15382,13-09-2025,BITP,WST-MP-2076,BHOPAL,MADHYA PRADESH,WEST,September
15383,13-09-2025,BITP,WST-MP-2585,INDORE,MADHYA PRADESH,WEST,September
15384,13-09-2025,MUDRA SPMT,EST-WB-1445,Kolkata,WEST BENGAL,EAST,September
15385,13-09-2025,MUDRA SPMT,NR1-UP-3562,Pune,MAHARASHTRA,WEST,September
15386,13-09-2025,MUDRA SPMT,NR1-UP-3640,Ghaziabad,DELHI NCR,NORTH TWO,September
15387,13-09-2025,MUDRA SPMT,NR2-DL-4526,DELHI,DELHI,NORTH TWO,September
15388,13-09-2025,MUDRA SPMT,NR2-HR-4098,GURGAON (GURUGRAM),Delhi NCR,NORTH TWO,September
15389,13-09-2025,MUDRA SPMT,NR2-HR-4501,Rewari,HARYANA,NORTH TWO,September
15390,13-09-2025,MUDRA SPMT,NR2-HR-4504,Hisar,HARYANA,NORTH TWO,September
15391,13-09-2025,MUDRA SPMT,NR2-HR-4622,Faridabad,DELHI NCR,NORTH TWO,September
15392,13-09-2025,MUDRA SPMT,NR2-PB-4514,Chandigarh,PUNJAB,NORTH TWO,September
15393,13-09-2025,MUDRA SPMT,NR2-PB-4517,Amritsar,PUNJAB,NORTH TWO,September
15394,13-09-2025,MUDRA SPMT,NR2-RJ-4561,Jaipur,RAJASTHAN,NORTH TWO,September
15395,13-09-2025,MUDRA SPMT,NR2-UP-3613,NOIDA DELHI NCR,DELHI NCR,NORTH TWO,September
15396,13-09-2025,MUDRA SPMT,STH-AP-5758,Tirupati,ANDHRA PRADESH,SOUTH,September
15397,13-09-2025,MUDRA SPMT,STH-KA-5817,BENGALURU,KARNATAKA,SOUTH,September
15398,13-09-2025,MUDRA SPMT,STH-KL-5743,Thrissur,KERALA,SOUTH,September
15399,13-09-2025,MUDRA SPMT,STH-KL-5745,KOZHIKODE (CALICUT),KERALA,SOUTH,September
15400,13-09-2025,MUDRA SPMT,STH-KL-5746,Kannur,KERALA,SOUTH,September
15401,13-09-2025,MUDRA SPMT,STH-TN-5856,Chennai,TAMIL NADU,SOUTH,September
15402,13-09-2025,MUDRA SPMT,STH-TN-5856,MUMBAI ANDHERI,MAHARASHTRA,WEST,September
15403,13-09-2025,MUDRA SPMT,WST-GJ-2583,Gandhinagar,GUJARAT,WEST,September
15404,13-09-2025,MUDRA SPMT,WST-GJ-2584,Palanpur,GUJARAT,WEST,September
15405,13-09-2025,MUDRA SPMT,WST-GJ-2587,Gandhidham,GUJARAT,WEST,September
15406,13-09-2025,MUDRA SPMT,WST-MH-2686,Nagpur,MAHARASHTRA,WEST,September
15407,13-09-2025,MUDRA SPMT,WST-MH-2806, MUMBAI VIRAR,MAHARASHTRA,WEST,September
15408,13-09-2025,MUDRA SPMT,WST-MP-2586,Jabalpur,MADHYA PRADESH,WEST,September
15409,13-09-2025,UDAAN,EST-AS-1002,GUWAHATI,ASSAM,EAST,September
15410,13-09-2025,UDAAN,EST-JH-1046,JAMSHEDPUR,JHARKHAND,EAST,September
15411,13-09-2025,UDAAN,EST-JH-1610,RANCHI,JHARKHAND,EAST,September
15412,13-09-2025,UDAAN,EST-OR-1466,BHUBANESWAR,ODISHA,EAST,September
15413,13-09-2025,UDAAN,EST-OR-1469,ROURKELA,ODISHA,EAST,September
15414,13-09-2025,UDAAN,EST-WB-1781,KOLKATA,WEST BENGAL,EAST,September
15415,13-09-2025,UDAAN,NR1-BR-3470,PATNA,BIHAR,NORTH ONE,September
15416,13-09-2025,UDAAN,NR1-UP-1756,LUCKNOW,UTTAR PRADESH,NORTH ONE,September
15417,13-09-2025,UDAAN,NR1-UP-3550,VARANASI,UTTAR PRADESH,NORTH ONE,September
15418,13-09-2025,UDAAN,NR1-UP-3552,MEERUT,UTTAR PRADESH,NORTH ONE,September
15419,13-09-2025,UDAAN,NR1-UP-3554,AGRA,UTTAR PRADESH,NORTH ONE,September
15420,13-09-2025,UDAAN,NR1-UP-3562,KANPUR,UTTAR PRADESH,NORTH ONE,September
15421,13-09-2025,UDAAN,NR1-UP-3622,GHAZIABAD,DELHI NCR,NORTH TWO,September
15422,13-09-2025,UDAAN,NR2-DL-4495,DELHI,DELHI,NORTH TWO,September
15423,13-09-2025,UDAAN,NR2-DL-4524,DELHI,DELHI,NORTH TWO,September
15424,13-09-2025,UDAAN,NR2-HR-4094,FARIDABAD,DELHI NCR,NORTH TWO,September
15425,13-09-2025,UDAAN,NR2-HR-4098,GURGAON (GURUGRAM),DELHI NCR,NORTH TWO,September
15426,13-09-2025,UDAAN,NR2-PB-4514,CHANDIGARH,PUNJAB,NORTH TWO,September
15427,13-09-2025,UDAAN,NR2-PB-4517,AMRITSAR,PUNJAB,NORTH TWO,September
15428,13-09-2025,UDAAN,NR2-RJ-4494,JAIPUR,RAJASTHAN,NORTH TWO,September
15429,13-09-2025,UDAAN,NR2-RJ-4559,UDAIPUR RAJASTHAN,RAJASTHAN,NORTH TWO,September
15430,13-09-2025,UDAAN,NR2-UK-4607,DEHRADUN,UTTARAKHAND,NORTH TWO,September
15431,13-09-2025,UDAAN,NR2-UP-3613,NOIDA DELHI NCR,DELHI NCR,NORTH TWO,September
15432,13-09-2025,UDAAN,STH-AP-5751,VISAKHAPATNAM (VIZAG),ANDHRA PRADESH,SOUTH,September
15433,13-09-2025,UDAAN,STH-KA-1665,BENGALURU,KARNATAKA,SOUTH,September
15434,13-09-2025,UDAAN,STH-KL-5742,COCHIN  (ERNAKULAM),KERALA,SOUTH,September
15435,13-09-2025,UDAAN,STH-KL-5743,THRISSUR,KERALA,SOUTH,September
15436,13-09-2025,UDAAN,STH-KL-5744,TRIVANDRUM,KERALA,SOUTH,September
15437,13-09-2025,UDAAN,STH-TN-5856,CHENNAI,TAMIL NADU,SOUTH,September
15438,13-09-2025,UDAAN,STH-TS-5719,HYDERABAD,TELANGANA,SOUTH,September
15439,13-09-2025,UDAAN,WST-CG-2012,BHILAI,CHHATTISGARH,WEST,September
15440,13-09-2025,UDAAN,WST-CG-2544,RAIPUR,CHHATTISGARH,WEST,September
15441,13-09-2025,UDAAN,WST-GJ-2579,AHMEDABAD,GUJARAT,WEST,September
15442,13-09-2025,UDAAN,WST-GJ-2580,VADODARA (BARODA),GUJARAT,WEST,September
15443,13-09-2025,UDAAN,WST-GJ-2581,SURAT,GUJARAT,WEST,September
15444,13-09-2025,UDAAN,WST-GJ-2582,RAJKOT,GUJARAT,WEST,September
15445,13-09-2025,UDAAN,WST-MH-1753,PUNE,MAHARASHTRA,WEST,September
15446,13-09-2025,UDAAN,WST-MH-2634,MUMBAI ANDHERI,MAHARASHTRA,WEST,September
15447,13-09-2025,UDAAN,WST-MH-2681,NAGPUR,MAHARASHTRA,WEST,September
15448,13-09-2025,UDAAN,WST-MH-2690,NAVI MUMBAI,MAHARASHTRA,WEST,September
15449,13-09-2025,UDAAN,WST-MH-2726,MUMBAI ANDHERI,MAHARASHTRA,WEST,September
15450,13-09-2025,UDAAN,WST-MP-2585,INDORE,MADHYA PRADESH,WEST,September
15451,13-09-2025,UDAAN,WST-MP-2586,JABALPUR,MADHYA PRADESH,WEST,September
15452,13-09-2025,UDAAN,WST-MP-2589,BHOPAL,MADHYA PRADESH,WEST,September
15453,13-09-2025,UDAAN,WST-MP-2596,GWALIOR,MADHYA PRADESH,WEST,September
15454,13-10-2025,MUDRA SPMT,EST-AS-1420,GUWAHATI,ASSAM,EAST,October
15455,13-10-2025,MUDRA SPMT,EST-JH-1398,RANCHI,JHARKHAND,EAST,October
15456,13-10-2025,MUDRA SPMT,EST-WB-1445,KOLKATA,WEST BENGAL,EAST,October
15457,13-10-2025,MUDRA SPMT,NR1-BR-3470,PATNA,BIHAR,NORTH ONE,October
15458,13-10-2025,MUDRA SPMT,NR1-UP-3554,AGRA,UTTAR PRADESH,NORTH ONE,October
15459,13-10-2025,MUDRA SPMT,NR1-UP-3561,LUCKNOW,UTTAR PRADESH,NORTH ONE,October
15460,13-10-2025,MUDRA SPMT,NR1-UP-3562,KANPUR,UTTAR PRADESH,NORTH ONE,October
15461,13-10-2025,MUDRA SPMT,NR1-UP-3640,GHAZIABAD,DELHI NCR,NORTH TWO,October
15462,13-10-2025,MUDRA SPMT,NR2-DL-4526,DELHI,DELHI,NORTH TWO,October
15463,13-10-2025,MUDRA SPMT,NR2-HR-4098,GURGAON (GURUGRAM),Delhi NCR,NORTH TWO,October
15464,13-10-2025,MUDRA SPMT,NR2-HR-4501,REWARI,HARYANA,NORTH TWO,October
15465,13-10-2025,MUDRA SPMT,NR2-HR-4504,HISAR,HARYANA,NORTH TWO,October
15466,13-10-2025,MUDRA SPMT,NR2-HR-4622,FARIDABAD,DELHI NCR,NORTH TWO,October
15467,13-10-2025,MUDRA SPMT,NR2-PB-4514,CHANDIGARH,PUNJAB,NORTH TWO,October
15468,13-10-2025,MUDRA SPMT,NR2-PB-4515,LUDHIANA,PUNJAB,NORTH TWO,October
15469,13-10-2025,MUDRA SPMT,NR2-RJ-4559,UDAIPUR RAJASTHAN,RAJASTHAN,NORTH TWO,October
15470,13-10-2025,MUDRA SPMT,NR2-RJ-4561,JAIPUR,RAJASTHAN,NORTH TWO,October
15471,13-10-2025,MUDRA SPMT,NR2-RJ-4565,JODHPUR,RAJASTHAN,NORTH TWO,October
15472,13-10-2025,MUDRA SPMT,NR2-RJ-4573,KOTA,RAJASTHAN,NORTH TWO,October
15473,13-10-2025,MUDRA SPMT,NR2-UP-3613,NOIDA DELHI NCR,DELHI NCR,NORTH TWO,October
15474,13-10-2025,MUDRA SPMT,STH-AP-5751,VISAKHAPATNAM (VIZAG),ANDHRA PRADESH,SOUTH,October
15475,13-10-2025,MUDRA SPMT,STH-AP-5758,TIRUPATI,ANDHRA PRADESH,SOUTH,October
15476,13-10-2025,MUDRA SPMT,STH-AP-5761,VIJAYAWADA,ANDHRA PRADESH,SOUTH,October
15477,13-10-2025,MUDRA SPMT,STH-AP-5905,GUNTUR,ANDHRA PRADESH,SOUTH,October
15478,13-10-2025,MUDRA SPMT,STH-KA-5805,MANGALURU,KARNATAKA,SOUTH,October
15479,13-10-2025,MUDRA SPMT,STH-KA-5817,BENGALURU,KARNATAKA,SOUTH,October
15480,13-10-2025,MUDRA SPMT,STH-KL-5742,COCHIN (ERNAKULAM),KERALA,SOUTH,October
15481,13-10-2025,MUDRA SPMT,STH-KL-5743,THRISSUR,KERALA,SOUTH,October
15482,13-10-2025,MUDRA SPMT,STH-KL-5745,KOZHIKODE (CALICUT),KERALA,SOUTH,October
15483,13-10-2025,MUDRA SPMT,STH-KL-5746,KANNUR,KERALA,SOUTH,October
15484,13-10-2025,MUDRA SPMT,STH-TN-5856,CHENNAI,TAMIL NADU,SOUTH,October
15485,13-10-2025,MUDRA SPMT,STH-TN-5861,COIMBATORE,TAMIL NADU,SOUTH,October
15486,13-10-2025,MUDRA SPMT,STH-TS-5719,HYDERABAD,TELANGANA,SOUTH,October
15487,13-10-2025,MUDRA SPMT,WST-CG-2544,RAIPUR,CHHATTISGARH,WEST,October
15488,13-10-2025,MUDRA SPMT,WST-GJ-2579,AHMEDABAD,GUJARAT,WEST,October
15489,13-10-2025,MUDRA SPMT,WST-GJ-2580,VADODARA (BARODA),GUJARAT,WEST,October
15490,13-10-2025,MUDRA SPMT,WST-GJ-2581,SURAT,GUJARAT,WEST,October
15491,13-10-2025,MUDRA SPMT,WST-GJ-2582,RAJKOT,GUJARAT,WEST,October
15492,13-10-2025,MUDRA SPMT,WST-GJ-2583,GANDHINAGAR,GUJARAT,WEST,October
15493,13-10-2025,MUDRA SPMT,WST-GJ-2589,BHAVNAGAR,GUJARAT,WEST,October
15494,13-10-2025,MUDRA SPMT,WST-MH-1620,PIMPRI-CHINCHWAD,MAHARASHTRA,WEST,October
15495,13-10-2025,MUDRA SPMT,WST-MH-2684,MUMBAI ANDHERI,MAHARASHTRA,WEST,October
15496,13-10-2025,MUDRA SPMT,WST-MH-2685,PUNE,MAHARASHTRA,WEST,October
15497,13-10-2025,MUDRA SPMT,WST-MH-2686,NAGPUR,MAHARASHTRA,WEST,October
15498,13-10-2025,MUDRA SPMT,WST-MH-2687,NASHIK,MAHARASHTRA,WEST,October
15499,13-10-2025,MUDRA SPMT,WST-MH-2688,AURANGABAD MAHARASHTRA,MAHARASHTRA,WEST,October
15500,13-10-2025,MUDRA SPMT,WST-MH-2690,NAVI MUMBAI,MAHARASHTRA,WEST,October
15501,13-10-2025,MUDRA SPMT,WST-MH-2806, MUMBAI VIRAR,MAHARASHTRA,WEST,October
15502,13-10-2025,MUDRA SPMT,WST-MP-2585,INDORE,MADHYA PRADESH,WEST,October
15503,13-10-2025,MUDRA SPMT,WST-MP-2586,JABALPUR,MADHYA PRADESH,WEST,October
15504,13-10-2025,MUDRA SPMT,WST-MP-2589,BHOPAL,MADHYA PRADESH,WEST,October
15505,13-11-2025,MUDRA SPMT,EST-WB-1445,KOLKATA,WEST BENGAL,EAST,November
15506,13-11-2025,MUDRA SPMT,NR1-BR-3470,PATNA,BIHAR,NORTH ONE,November
15507,13-11-2025,MUDRA SPMT,NR1-UP-3554,AGRA,UTTAR PRADESH,NORTH ONE,November
15508,13-11-2025,MUDRA SPMT,NR1-UP-3561,LUCKNOW,UTTAR PRADESH,NORTH ONE,November
15509,13-11-2025,MUDRA SPMT,NR1-UP-3562,KANPUR,UTTAR PRADESH,NORTH ONE,November
15510,13-11-2025,MUDRA SPMT,NR1-UP-3640,GHAZIABAD,DELHI NCR,NORTH TWO,November
15511,13-11-2025,MUDRA SPMT,NR2-DL-4526,DELHI,DELHI,NORTH TWO,November
15512,13-11-2025,MUDRA SPMT,NR2-HR-4098,GURGAON (GURUGRAM),Delhi NCR,NORTH TWO,November
15513,13-11-2025,MUDRA SPMT,NR2-HR-4504,HISAR,HARYANA,NORTH TWO,November
15514,13-11-2025,MUDRA SPMT,NR2-HR-4622,FARIDABAD,DELHI NCR,NORTH TWO,November
15515,13-11-2025,MUDRA SPMT,NR2-PB-4513,BATHINDA,PUNJAB,NORTH TWO,November
15516,13-11-2025,MUDRA SPMT,NR2-PB-4514,CHANDIGARH,PUNJAB,NORTH TWO,November
15517,13-11-2025,MUDRA SPMT,NR2-PB-4515,LUDHIANA,PUNJAB,NORTH TWO,November
